local,rooms,price,area,restroom,status,kind,movel
" Barcarena, Oeiras, Lisboa",T3,1400,125,3,Novo,apartamento,arrendar
" Santa Clara, Lisboa",T2,750,120,1,"

",apartamento,arrendar
" Venteira, Amadora, Lisboa",T2,695,70,1,"

",apartamento,arrendar
" Olivais, Lisboa",T1,900,87,1,Usado,apartamento,arrendar
" Arroios, Lisboa",T2,1000,85,2,Usado,apartamento,arrendar
" Pontinha e Famões, Odivelas, Lisboa",T2,550,40,1,Renovado,apartamento,arrendar
" Agualva e Mira-Sintra, Sintra, Lisboa",T3,1150,135,2,"

",apartamento,arrendar
" Areeiro, Lisboa",T3,1750,155,2,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T1,850,53,1,Usado,apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T1,650,73,1,Usado,apartamento,arrendar
" Carnaxide e Queijas, Oeiras, Lisboa",T1,620,50,,Casas de Banho: 1,apartamento,arrendar
" Belém, Lisboa",T3,3500,94,3,Usado,apartamento,arrendar
" Santo António, Lisboa",T1,2000,45,2,"

",apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T1,890,42,1,Renovado,apartamento,arrendar
" Olivais, Lisboa",T3,1300,115,2,Usado,apartamento,arrendar
" Falagueira-Venda Nova, Amadora, Lisboa",T2,700,50,1,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T2,3000,"144,55",3,Renovado,apartamento,arrendar
" Penha de França, Lisboa",T2,750,70,2,"

",apartamento,arrendar
" Falagueira-Venda Nova, Amadora, Lisboa",T1,600,42,1,Renovado,apartamento,arrendar
" Arroios, Lisboa",T2,1000,85,1,"

",apartamento,arrendar
" Venteira, Amadora, Lisboa",T2,690,70,1,Renovado,apartamento,arrendar
" Vila Franca de Xira, Lisboa",T1,550,"54,50",1,"
                                                                                                        RE/MAX + Grupo Vantagem                                                                                        ",apartamento,arrendar
" Santo António dos Cavaleiros e Frielas, Loures, Lisboa",T3,580,75,1,Renovado,apartamento,arrendar
" Águas Livres, Amadora, Lisboa",T2,670,64,1,"

",apartamento,arrendar
" Avenidas Novas, Lisboa",T1,1450,70,1,Renovado,apartamento,arrendar
" São Domingos de Benfica, Lisboa",T2,1350,115,2,Usado,apartamento,arrendar
" São Domingos de Benfica, Lisboa",T2,1000,81,2,Usado,apartamento,arrendar
" Estrela, Lisboa",T2,1500,70,2,Renovado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T3,3850,180,3,Usado,apartamento,arrendar
" Lumiar, Lisboa",T5,6000,242,4,,apartamento,arrendar
" Santa Maria Maior, Lisboa",T1,1490,80,2,Usado,apartamento,arrendar
" Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim), Sintra, Lisboa",T1,850,53,1,"

",apartamento,arrendar
" Alvalade, Lisboa",T3,980,70,2,Renovado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T2,1750,64,1,Novo,apartamento,arrendar
" Venteira, Amadora, Lisboa",T2,1000,"104,90",2,Usado,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T2,1200,"66,95",2,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T1,427380,51,,,apartamento,arrendar
" Benfica, Lisboa",T2,800,69,1,"

",apartamento,arrendar
" Lumiar, Lisboa",T4,4900,"332,46",4,Usado,apartamento,arrendar
" Benfica, Lisboa",T1,850,25,1,Renovado,apartamento,arrendar
" Alcabideche, Cascais, Lisboa",T2,1600,101,2,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T3,2500,151,2,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T2,1150,83,1,Usado,apartamento,arrendar
" Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",T3,4200,"203,80",3,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T4,3500,192,3,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T3,4500,130,,,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T1,1300,44,1,Usado,apartamento,arrendar
" Venteira, Amadora, Lisboa",T4,1500,160,2,"

",apartamento,arrendar
" São Domingos de Benfica, Lisboa",T1,1150,64,,,apartamento,arrendar
" Alfragide, Amadora, Lisboa",T3,1500,138,2,Usado,apartamento,arrendar
" Areeiro, Lisboa",T5,2950,"221,50",4,,apartamento,arrendar
" São Domingos de Benfica, Lisboa",T3,2400,"134,50",2,Usado,apartamento,arrendar
" Alvalade, Lisboa",T3,2000,123,2,Usado,apartamento,arrendar
" Campo de Ourique, Lisboa",T4,3750,217,3,Usado,apartamento,arrendar
" Santo António, Lisboa",T3,3800,182,3,Usado,apartamento,arrendar
" Alfragide, Amadora, Lisboa",T4,1700,168,3,Novo,apartamento,arrendar
" Avenidas Novas, Lisboa",T4,3500,"189,70",4,Renovado,apartamento,arrendar
" Malveira e São Miguel de Alcainça, Mafra, Lisboa",T1,750,65,2,Usado,apartamento,arrendar
" Santo António, Lisboa",T2,1300,"82,53",1,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T1,1900,"93,70",3,Novo,apartamento,arrendar
" Avenidas Novas, Lisboa",T4,4350,"294,40",4,Usado,apartamento,arrendar
" Santo António, Lisboa",T1,2000,"57,41",1,Novo,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T3,3800,166,3,Usado,apartamento,arrendar
" Porto Salvo, Oeiras, Lisboa",T3,1200,114,2,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T3,1950,"147,70",3,Usado,apartamento,arrendar
" Misericórdia, Lisboa",T2,1250,69,2,Renovado,apartamento,arrendar
" Santa Clara, Lisboa",T3,1385,125,3,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T3,1590,124,2,Usado,apartamento,arrendar
" Odivelas, Lisboa",T1,800,"67,73",1,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T2,850,53,1,Renovado,apartamento,arrendar
" Beato, Lisboa",T0,1100,40,1,Renovado,apartamento,arrendar
" Lumiar, Lisboa",T3,1200,85,2,Usado,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T2,900,86,1,Renovado,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T2,1300,74,2,"

",apartamento,arrendar
" Estrela, Lisboa",T3,1690,140,3,"

",apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T2,900,65,1,Usado,apartamento,arrendar
" Lumiar, Lisboa",T1,1300,62,1,"

",apartamento,arrendar
" Carnide, Lisboa",T2,1000,75,1,Usado,apartamento,arrendar
" Belém, Lisboa",T2,1800,101,2,Usado,apartamento,arrendar
" Beato, Lisboa",T2,900,62,1,Usado,apartamento,arrendar
" Parque das Nações, Lisboa",T4,2900,235,3,Usado,apartamento,arrendar
" Santo António, Lisboa",T3,1700,76,1,"

",apartamento,arrendar
" Avenidas Novas, Lisboa",T2,1075,59,1,Renovado,apartamento,arrendar
" Alvalade, Lisboa",T3,1350,115,2,"

",apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T2,900,6741,1,Usado,apartamento,arrendar
" Santo António, Lisboa",T2,2900,105,2,Novo,apartamento,arrendar
" Estrela, Lisboa",T2,1100,75,1,Renovado,apartamento,arrendar
" Avenidas Novas, Lisboa",T4,3900,260,3,"

",apartamento,arrendar
" São Vicente, Lisboa",T1,1000,37,1,Renovado,apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T2,850,62,1,Renovado,apartamento,arrendar
" Moscavide e Portela, Loures, Lisboa",T2,750,61,1,Usado,apartamento,arrendar
" Arroios, Lisboa",T2,850,68,1,Renovado,apartamento,arrendar
" Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",T4,1450,150,2,"

",apartamento,arrendar
" Lourinhã e Atalaia, Lourinhã, Lisboa",T5,1600,160,2,Usado,apartamento,arrendar
" Estrela, Lisboa",T1,2400,63,1,Usado,apartamento,arrendar
" São Domingos de Benfica, Lisboa",T2,950,80,1,Renovado,apartamento,arrendar
" Lumiar, Lisboa",T3,2000,140,2,Novo,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T4,2750,220,3,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T2,1500,120,2,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T3,2150,125,2,Usado,apartamento,arrendar
" Falagueira-Venda Nova, Amadora, Lisboa",T2,750,65,1,"

",apartamento,arrendar
" Olivais, Lisboa",T1,750,56,1,Usado,apartamento,arrendar
" São Domingos de Benfica, Lisboa",T2,995,70,1,Usado,apartamento,arrendar
" Estrela, Lisboa",T1,1350,48,1,Novo,apartamento,arrendar
" Misericórdia, Lisboa",T1,1800,"57,07",1,,apartamento,arrendar
" Beato, Lisboa",T1,950,50,1,Renovado,apartamento,arrendar
" Carnide, Lisboa",T2,970,78,1,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T3,1800,128,2,Usado,apartamento,arrendar
" Carnide, Lisboa",T2,950,82,2,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T2,3500,93,2,Renovado,apartamento,arrendar
" Carnaxide e Queijas, Oeiras, Lisboa",T2,1000,112,2,Usado,apartamento,arrendar
" São Domingos de Benfica, Lisboa",T3,1800,140,3,Usado,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T2,1200,70,,Casas de Banho: 1,apartamento,arrendar
" Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim), Sintra, Lisboa",T2,1600,113,2,Novo,apartamento,arrendar
" Loures, Lisboa",T4,1250,250,2,Usado,apartamento,arrendar
" Campolide, Lisboa",T1,880,60,1,Renovado,apartamento,arrendar
" Porto Salvo, Oeiras, Lisboa",T1,780,67,1,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T1,900,80,1,Usado,apartamento,arrendar
" Marvila, Lisboa",T2,,79,2,Renovado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T1,1800,100,1,Renovado,apartamento,arrendar
" Carnaxide e Queijas, Oeiras, Lisboa",T3,3500,119,4,"

",apartamento,arrendar
" Arroios, Lisboa",T1,800,40,1,"

",apartamento,arrendar
" Penha de França, Lisboa",T1,680,55,1,Usado,apartamento,arrendar
" Arroios, Lisboa",T2,1200,70,1,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T2,1100,78,2,"

",apartamento,arrendar
" Cacém e São Marcos, Sintra, Lisboa",T3,950,91,2,"

",apartamento,arrendar
" Santa Clara, Lisboa",T2,1268,76,1,Usado,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T1,1200,42,1,Renovado,apartamento,arrendar
" Carnaxide e Queijas, Oeiras, Lisboa",T1,700,80,1,"

",apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T1,750,40,1,Usado,apartamento,arrendar
" Alcabideche, Cascais, Lisboa",T2,800,75,1,Renovado,apartamento,arrendar
" São Domingos de Benfica, Lisboa",T3,1400,119,2,Usado,apartamento,arrendar
" Arroios, Lisboa",T2,1050,"66,50",1,Usado,apartamento,arrendar
" Beato, Lisboa",T2,700,40,1,Usado,apartamento,arrendar
" Lumiar, Lisboa",T3,1800,140,3,Usado,apartamento,arrendar
" Alvalade, Lisboa",T4,1100,76,1,"

",apartamento,arrendar
" Alvalade, Lisboa",T1,1100,79,1,"

",apartamento,arrendar
" Lumiar, Lisboa",T3,2500,145,4,"

",apartamento,arrendar
" Lumiar, Lisboa",T2,1200,80,1,Renovado,apartamento,arrendar
" Campolide, Lisboa",T1,1050,56,1,Usado,apartamento,arrendar
" Campo de Ourique, Lisboa",T2,1500,79,2,Usado,apartamento,arrendar
" Alvalade, Lisboa",T3,3100,156,3,"

",apartamento,arrendar
" São Domingos de Benfica, Lisboa",T3,2500,140,2,Usado,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T2,1200,"58,30",1,Usado,apartamento,arrendar
" Lumiar, Lisboa",T1,900,65,1,Usado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T3,2500,81,2,Renovado,apartamento,arrendar
" Areeiro, Lisboa",T2,1150,78,1,Usado,apartamento,arrendar
" Areeiro, Lisboa",T1,1300,50,1,Renovado,apartamento,arrendar
" Alcabideche, Cascais, Lisboa",T3,1500,140,2,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T3,5000,250,3,Usado,apartamento,arrendar
" Lumiar, Lisboa",T1,1100,"48,71",1,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T2,1500,124,2,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T4,1800,150,2,Renovado,apartamento,arrendar
" Campolide, Lisboa",T1,1000,50,1,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T2,4000,121,3,Novo,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T1,1700,"72,50",1,Usado,apartamento,arrendar
" Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim), Sintra, Lisboa",T3,2800,"126,10",3,Novo,apartamento,arrendar
" Carnaxide e Queijas, Oeiras, Lisboa",T2,2500,122,4,Novo,apartamento,arrendar
" Campolide, Lisboa",T2,1350,68,1,Renovado,apartamento,arrendar
" Avenidas Novas, Lisboa",T3,2950,180,4,Usado,apartamento,arrendar
" Estrela, Lisboa",T3,1690,140,3,Usado,apartamento,arrendar
" Arroios, Lisboa",T4,5000,215,4,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T3,4000,175,3,Usado,apartamento,arrendar
" São Domingos de Rana, Cascais, Lisboa",T2,1050,100,2,Usado,apartamento,arrendar
" Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim), Sintra, Lisboa",T3,3500,206,3,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T1,1050,55,1,Usado,apartamento,arrendar
" Campo de Ourique, Lisboa",T4,4500,390,4,"

",apartamento,arrendar
" Santo António, Lisboa",T0,1000,"23,85",1,Novo,apartamento,arrendar
" Lumiar, Lisboa",T0,920,80,1,Usado,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T4,3000,204,4,Usado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T2,1100,90,1,Usado,apartamento,arrendar
" Arroios, Lisboa",T1,1100,60,1,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T1,850,55,1,Usado,apartamento,arrendar
" Estrela, Lisboa",T5,16000,392,4,Usado,apartamento,arrendar
" Misericórdia, Lisboa",T2,2500,95,2,"

",apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T3,1100,86,2,Renovado,apartamento,arrendar
" São Domingos de Benfica, Lisboa",T2,1050,59,,"

",apartamento,arrendar
" Carnaxide e Queijas, Oeiras, Lisboa",T2,920,"63,07",1,Renovado,apartamento,arrendar
" Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim), Sintra, Lisboa",T3,2800,"126,10",3,Novo,apartamento,arrendar
" Cacém e São Marcos, Sintra, Lisboa",T1,590,60,1,Usado,apartamento,arrendar
" Santa Clara, Lisboa",T4,2500,160,4,Renovado,apartamento,arrendar
" Ericeira, Mafra, Lisboa",T1,750,55,1,Usado,apartamento,arrendar
" Parque das Nações, Lisboa",T5,2300,200,3,"
",apartamento,arrendar
" Parque das Nações, Lisboa",T4,2700,160,3,Novo,apartamento,arrendar
" Parque das Nações, Lisboa",T1,1100,70,1,Usado,apartamento,arrendar
" Lumiar, Lisboa",T3,2900,170,3,Renovado,apartamento,arrendar
" Beato, Lisboa",T1,850,60,1,Renovado,apartamento,arrendar
" Misericórdia, Lisboa",T0,950,20,1,Novo,apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T1,795,38,1,Renovado,apartamento,arrendar
" Ericeira, Mafra, Lisboa",T2,1000,68,1,Usado,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T2,1200,70,1,Usado,apartamento,arrendar
" Carnide, Lisboa",T2,900,54,1,Usado,apartamento,arrendar
" Belém, Lisboa",T1,1100,53,1,Usado,apartamento,arrendar
" Campolide, Lisboa",T3,2800,"157,88",3,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T4,2200,191,3,Usado,apartamento,arrendar
" Estrela, Lisboa",T4,2200,"158,39",3,Usado,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T2,1200,80,1,Usado,apartamento,arrendar
" Areeiro, Lisboa",T2,900,80,1,Renovado,apartamento,arrendar
" Santo António, Lisboa",T3,5000,158,3,Novo,apartamento,arrendar
" Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",T0,1600,50,1,Usado,apartamento,arrendar
" Misericórdia, Lisboa",T3,5000,187,2,Usado,apartamento,arrendar
" Misericórdia, Lisboa",T2,3500,145,2,Usado,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T3,3800,212,3,Usado,apartamento,arrendar
" Estrela, Lisboa",T4,3950,285,4,Renovado,apartamento,arrendar
" Lumiar, Lisboa",T2,780,80,1,"
",apartamento,arrendar
" Misericórdia, Lisboa",T1,1400,"57,90",1,Novo,apartamento,arrendar
" Avenidas Novas, Lisboa",T5,2350,"217,20",3,Usado,apartamento,arrendar
" Estrela, Lisboa",T4,4400,"291,92",4,Usado,apartamento,arrendar
" Parque das Nações, Lisboa",T1,1100,68,1,Usado,apartamento,arrendar
" Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",T2,1000,92,1,Renovado,apartamento,arrendar
" Lumiar, Lisboa",T3,1250,96,2,Usado,apartamento,arrendar
" Encosta do Sol, Amadora, Lisboa",T2,790,86,1,Usado,apartamento,arrendar
" Santo António, Lisboa",T2,2029,55,2,Novo,apartamento,arrendar
" Avenidas Novas, Lisboa",T2,2600,"142,30",2,Usado,apartamento,arrendar
" Campo de Ourique, Lisboa",T1,825,46,1,"

",apartamento,arrendar
" Carnide, Lisboa",T2,1100,90,1,Renovado,apartamento,arrendar
" Olivais, Lisboa",T2,1150,80,2,Usado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T1,1800,"84,10",2,Novo,apartamento,arrendar
" Santa Maria Maior, Lisboa",T1,1800,"108,90",2,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T1,1400,60,1,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T3,1650,129,2,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T4,4500,225,4,Usado,apartamento,arrendar
" Alvalade, Lisboa",T5,1400,130,2,Usado,apartamento,arrendar
" Campo de Ourique, Lisboa",T2,2650,105,2,Renovado,apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T2,1400,120,2,Usado,apartamento,arrendar
" Arroios, Lisboa",T3,1200,107,2,Renovado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T4,2000,132,2,Usado,apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T4,4500,189,,"

",apartamento,arrendar
" Avenidas Novas, Lisboa",T2,2950,"92,26",2,Novo,apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T3,1700,"101,63",1,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T0,950,60,1,Renovado,apartamento,arrendar
" Avenidas Novas, Lisboa",T1,1025,"71,67",1,Renovado,apartamento,arrendar
" Santo António, Lisboa",T1,2500,"84,76",2,Novo,apartamento,arrendar
" Avenidas Novas, Lisboa",T3,1500,130,2,Renovado,apartamento,arrendar
" Santo António, Lisboa",T3,1500,100,2,Renovado,apartamento,arrendar
" Campo de Ourique, Lisboa",T1,975,57,1,Novo,apartamento,arrendar
" Campolide, Lisboa",T1,1075,70,1,Usado,apartamento,arrendar
" São Domingos de Rana, Cascais, Lisboa",T2,850,77,1,Usado,apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T2,1900,92,2,Usado,apartamento,arrendar
" Santo António, Lisboa",T1,2500,83,2,Novo,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T3,2950,144,3,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T0,900,40,1,Usado,apartamento,arrendar
" Arroios, Lisboa",T1,870,73,1,Usado,apartamento,arrendar
" Marvila, Lisboa",T4,1600,100,2,Novo,apartamento,arrendar
" Avenidas Novas, Lisboa",T3,1450,97,2,Renovado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T2,1600,100,2,Usado,apartamento,arrendar
" Alvalade, Lisboa",T1,1050,68,1,Usado,apartamento,arrendar
" Beato, Lisboa",T2,990,80,1,Renovado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T3,1500,90,2,"

",apartamento,arrendar
" Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",T3,1650,167,3,Usado,apartamento,arrendar
" Santo António, Lisboa",T2,2800,"76,24",1,Novo,apartamento,arrendar
" Santo António, Lisboa",T1,2000,"50,33",1,Novo,apartamento,arrendar
" Santo António, Lisboa",T1,2000,"52,41",1,Novo,apartamento,arrendar
